madde,market,price,prod,prod_link
aycicek yagi,happycenter,29.95,zade aycicek yagi lt,https://www.happycenter.com.tr/Zade_Y_aycicek_Yagi_5_Lt
aycicek yagi,happycenter,13.95,zade aycicek yagi lt,https://www.happycenter.com.tr/Zade_Y_aycicek_Yagi_2_Lt
aycicek yagi,happycenter,26.95,zade aycicek yagi lt,"https://www.happycenter.com.tr/zade-yaycicek-yagi-4,5-lt"
aycicek yagi,happycenter,18.95,cotanak ideal findik aycicek yagi karisimi lt,https://www.happycenter.com.tr/Cotanak_Y_findik_Yagi_2_Lt_Ideal
aycicek yagi,happycenter,43.5,cotanak ideal findik aycicek yagi karisimi lt,https://www.happycenter.com.tr/Cotanak_Y_findik_Yagi_5_Lt_Ideal
aycicek yagi,ideal,16.95,biryag aycicek yagi lt pet,https://www.ideal.com.tr/urun/biryag-aycicek-yagi-2-lt-pet/5308
aycicek yagi,ideal,29.9,biryag aycicek yagi lt pet,https://www.ideal.com.tr/urun/biryag-aycicek-yagi-45lt-pet/61349
aycicek yagi,ideal,18.95,torku aycicek yagi lt pet,https://www.ideal.com.tr/urun/torku-aycicek-yagi-2lt-pet/58619
aycicek yagi,ideal,17.95,yudum aycicek yagi lt,https://www.ideal.com.tr/urun/yudum-aycicek-yagi-2-lt/5295
aycicek yagi,ideal,25.95,yudum aycicek yagi lt,https://www.ideal.com.tr/urun/yudum-aycicek-yagi-4-lt/30806
aycicek yagi,happycenter,32.95,torku aycicek yagi lt,https://www.happycenter.com.tr/Torku_Aycicek_Yagi_5_Lt
aycicek yagi,happycenter,14.9,torku aycicek yagi lt,https://www.happycenter.com.tr/Torku_Aycicek_Yagi_2_Lt
aycicek yagi,happycenter,28.95,salat aycicek yagi lt,https://www.happycenter.com.tr/Salat_Aycicek_Yagi_5_Lt
aycicek yagi,happycenter,26.95,salat aycicek yagi lt,https://www.happycenter.com.tr/salat-aycicek-yagi-4-5-lt
aycicek yagi,ideal,34.95,ulker bizim aycicek yagi lt,https://www.ideal.com.tr/urun/uelker-bizim-aycicek-yagi-5lt/5285
aycicek yagi,ideal,18.95,ulker bizim aycicek yagi lt,https://www.ideal.com.tr/urun/uelker-bizim-aycicek-yagi-2lt/5284
aycicek yagi,carrefoursa,21.17,yudum aycicek yagi lt,https://www.carrefoursa.com/tr/yudum-aycicek-yagi-2-lt-p-30099933
aycicek yagi,carrefoursa,30.9,yudum aycicek yagi lt,https://www.carrefoursa.com/tr/yudum-aycicek-yagi-4-lt-p-30254360
aycicek yagi,carrefoursa,34.95,yudum aycicek yagi l,https://www.carrefoursa.com/tr/yudum-aycicek-yagi-4l--p-30254360
aycicek yagi,happycenter,68.75,biryag aycicek yagi lt,https://www.happycenter.com.tr/Biryag_Y_aycicek_Yagi_10_Lt
aycicek yagi,happycenter,119.25,biryag aycicek yagi lt,https://www.happycenter.com.tr/Biryag_Y_aycicek_Yagi_18_Lt_Tnk
aycicek yagi,marketpaketi,18.9,biryag aycicek yagi lt,https://www.marketpaketi.com.tr/biryag-aycicek-yagi-2-lt-p-133
aycicek yagi,happycenter,16.95,biryag aycicek yagi lt,https://www.happycenter.com.tr/Biryag_Y_aycicek_Yagi_2_Lt
aycicek yagi,happycenter,74.25,emek aycicek yagi lt,https://www.happycenter.com.tr/Emek_Y_aycicek_Yagi_10_Lt
aycicek yagi,happycenter,129.95,emek aycicek yagi lt,https://www.happycenter.com.tr/Emek_Y_aycicek_Yagi_18_Lt
aycicek yagi,happycenter,16.95,emek aycicek yagi lt,https://www.happycenter.com.tr/Emek_Y_aycicek_Yagi_2_Lt
aycicek yagi,happycenter,37.45,emek aycicek yagi lt,https://www.happycenter.com.tr/Emek_Y_aycicek_Yagi_5_Lt
aycicek yagi,happycenter,16.95,komili aycicek yagi lt,https://www.happycenter.com.tr/Komili_Y_aycicek_Yagi_2_Lt
aycicek yagi,happycenter,31.95,komili aycicek yagi lt,https://www.happycenter.com.tr/Komili_Y_aycicek_Yagi_5_Lt
aycicek yagi,happycenter,13.95,salat aycicek yagi lt,https://www.happycenter.com.tr/Salat_Aycicek_Yagi_2_Lt
aycicek yagi,happycenter,16.95,bizim aycicek yagi lt,https://www.happycenter.com.tr/Bizim_Y_aycicek_Yagi_2_Lt
aycicek yagi,a101,14.25,yudum aycicek yagi l,https://www.a101.com.tr/yudum-aycicek-yagi-125-l/
aycicek yagi,migros,39.95,torku aycicek yagi l,https://www.migros.com.tr/torku-aycicek-yagi-5-l-p-3eb84d
aycicek yagi,migros,38.5,tarim kredi birlik aycicek yagi l,https://www.migros.com.tr/tarim-kredi-birlik-aycicek-yagi-5-l-p-3ebfed
aycicek yagi,migros,17.95,tarim kredi birlik aycicek yagi l,https://www.migros.com.tr/tarim-kredi-birlik-aycicek-yagi-2-l-p-3ebfec
aycicek yagi,migros,15.95,salat aycicek yagi l,https://www.migros.com.tr/salat-aycicek-yagi-2-l-p-3eb708
aycicek yagi,migros,7.95,salat aycicek yagi l,https://www.migros.com.tr/salat-aycicek-yagi-1-l-p-3eb702
aycicek yagi,migros,17.95,kirlangic aycicek yagi l,https://www.migros.com.tr/kirlangic-aycicek-yagi-2-l-p-3eb96e
aycicek yagi,migros,9.5,kirlangic aycicek yagi l,https://www.migros.com.tr/kirlangic-aycicek-yagi-1-l-p-3eb974
ayran,carrefoursa,2.95,pinar ayran lt,https://www.carrefoursa.com/tr/pinar-ayran-1-lt-p-30097891
ayran,mopas,6.5,sutas ayran l,https://mopas.com.tr/sutas-ayran-2-l/p/79039
ayran,mopas,1.1,sutas ayran ml,https://mopas.com.tr/sutas-ayran-225-ml/p/128923
ayran,mopas,0.79,icim ayran ml,https://mopas.com.tr/icim-ayran-170-ml/p/798117
ayran,migros,6.45,eker ayran l,https://www.migros.com.tr/eker-ayran-15-l-p-b0475c
ayran,migros,1.2,eker tombul ayran ml,https://www.migros.com.tr/eker-tombul-ayran-195-ml-p-b04d5b
ayran,migros,0.9,migros bardak ayran ml,https://www.migros.com.tr/migros-bardak-ayran-300-ml-p-b061d1
ayran,migros,5.5,icim ayran l,https://www.migros.com.tr/icim-ayran-15-l-p-b03dc6
ayran,migros,8.45,sutas pratik sise ayran l,https://www.migros.com.tr/sutas-pratik-sise-ayran-2-l-p-b03f09
ayran,migros,7.5,torku sise ayran l,https://www.migros.com.tr/torku-sise-ayran-2-l-p-b04d5e
ayran,mopas,1.79,eker tombul ayran ml,https://mopas.com.tr/eker-tombul-ayran-293-ml/p/832665
ayran,mopas,3.99,eker ayran l,https://mopas.com.tr/eker-ayran-1-l/p/68592
ayran,marketpaketi,3.3,torku ayran lt,https://www.marketpaketi.com.tr/torku-ayran-1-lt-p-201094
ayran,marketpaketi,3.25,sutas ayran lt,https://www.marketpaketi.com.tr/sutas-ayran-1-lt-p-255
ayran,migros,1.15,sutas ayran ml,https://www.migros.com.tr/sutas-ayran-225-ml-p-b03ec5
ayran,mopas,1,eker tombul ayran ml,https://mopas.com.tr/eker-tombul-ayran-195-ml/p/670770
ayran,migros,0.7,icim bardak ayran ml,https://www.migros.com.tr//kweb/prview/41968930-32050-icim-bardak-ayran-200-ml
ayran,migros,2.95,icim ayran ml,https://www.migros.com.tr//kweb/prview/5371532-32050-icim-ayran-1000-ml
ayran,migros,4.95,eker ayran l,https://www.migros.com.tr//kweb/prview/4837083-32050-eker-ayran-1-5-l
ayran,migros,1.49,eker ayran ml,https://www.migros.com.tr//kweb/prview/10049031-32050-eker-ayran-300-ml
ayran,migros,0.8,migros bardak ayran ml,https://www.migros.com.tr//kweb/prview/74059842-32052-migros-bardak-ayran-300ml
ayran,migros,1,sutas ayran ml,https://www.migros.com.tr//kweb/prview/1444225-32050-sutas-ayran-225-ml
ayran,migros,1.35,sutas ayran ml,https://www.migros.com.tr//kweb/prview/4484969-32050-sutas-ayran-300-ml
ayran,mopas,5.99,eker ayran l,https://mopas.com.tr/eker-ayran-15-l/p/81516
ayran,migros,3.95,sutas pratik sise ayran l,https://www.migros.com.tr//kweb/prview/1444250-32050-sutas-pratik-sise-ayran-1-l
ayran,migros,1.15,torku ayran ml,https://www.migros.com.tr//kweb/prview/79016826-32050-torku-ayran-300-ml
ayran,migros,2.95,torku sise ayran l,https://www.migros.com.tr//kweb/prview/49646724-32050-torku-sise-ayran-1-l
ayran,migros,6.5,torku sise ayran l,https://www.migros.com.tr//kweb/prview/57385068-32050-torku-sise-ayran-2-l
ayran,migros,4.45,yorsan susurluk ayran l,https://www.migros.com.tr//kweb/prview/65494439-32050-yorsan-susurluk-ayran-1-l
ayran,ideal,3.25,yorsan ayran lt pls sise,https://www.ideal.com.tr/urun/yoersan-ayran-1lt-pls-sise/520
ayran,migros,3.95,icim ayran l,https://www.migros.com.tr//kweb/prview/1607900-32050-icim-ayran-1-5-l
ayran,migros,7.4,sutas pratik sise ayran l,https://www.migros.com.tr//kweb/prview/2109114-32050-sutas-pratik-sise-ayran-2-l
ayran,ideal,3,icim ayran lt,https://www.ideal.com.tr/urun/icim-ayran-1lt/532
ayran,happycenter,3.25,yorsan ayran lt,https://www.happycenter.com.tr/Yorsan_Ayran_1_Lt
ayran,ideal,3.45,sutas ayran lt pls sise,https://www.ideal.com.tr/urun/suetas-ayran-1-lt-pls-sise/527
ayran,migros,3.95,sutas pratik sise ayran l,https://www.migros.com.tr/sutas-pratik-sise-ayran-1-l-p-b03f06
ayran,migros,1.2,sutas ml ayran,https://www.migros.com.tr/sutas-200-ml-ayran-p-2bebd3b
ayran,migros,1.99,sutas ayran ml,https://www.migros.com.tr/sutas-ayran-300-ml-p-b04755
ayran,migros,2.75,sek naneli ayran ml,https://www.migros.com.tr/sek-naneli-ayran-330-ml-p-b04ce1
ayran,migros,1.95,sek ml bardak ayran,https://www.migros.com.tr/sek-300-ml-bardak-ayran-p-b04cf1
ayran,migros,8.95,sek ayran l,https://www.migros.com.tr/sek-ayran-2-l-p-b04cd8
ayran,migros,1.75,torku ayran ml,https://www.migros.com.tr/torku-ayran-300-ml-p-b04d56
ayran,migros,4.95,migros ayran ml,https://www.migros.com.tr/migros-ayran-1500-ml-p-b061d0
ayran,migros,1.2,icim bardak ayran ml,https://www.migros.com.tr/icim-bardak-ayran-200-ml-p-b04d48
ayran,migros,6.75,eker tombul ayran x ml,https://www.migros.com.tr/eker-tombul-ayran-6x195-ml-p-b04d5d
ayran,migros,5.75,eker probiyotik tam yagli ayran l,https://www.migros.com.tr/eker-probiyotik-tam-yagli-ayran-1l-p-b04d67
ayran,migros,5.95,eker ayran l,https://www.migros.com.tr/eker-ayran-1-l-p-b03d94
ayran,migros,3.95,icim sise ayran l,https://www.migros.com.tr/icim-sise-ayran-1-l-p-b03dc7
ayran,ideal,3.6,torku ayran lt sise x,https://www.ideal.com.tr/urun/torku-ayran-1lt-sise-x6/44938
ayran,migros,5.45,torku sise ayran l,https://www.migros.com.tr/torku-sise-ayran-1-l-p-b04d55
ayran,ideal,3.25,eker ayran lt,https://www.ideal.com.tr/urun/eker-ayran-1-lt/530
ayran,migros,3.5,eker ayran l,https://www.migros.com.tr//kweb/prview/1444211-32050-eker-ayran-1-l
ayran,happycenter,3.75,sutas ayran lt,https://www.happycenter.com.tr/Sutas_Ayran_1_Lt
ayran,happycenter,3.25,ulker icim ayran lt,https://www.happycenter.com.tr/Icim_Ayran_1_Lt
ayran,happycenter,3.25,torku ayran ml,https://www.happycenter.com.tr/Torku_Ayran_1000_Ml
ayran,happycenter,3.95,eker yayik ayran ml,https://www.happycenter.com.tr/Eker_Yayik_Ayran_Cam_1000_Ml
ayran,carrefoursa,3.95,sutas ayran lt,https://www.carrefoursa.com/tr/sutas-ayran-1-lt-p-30096930
ayran,carrefoursa,4.45,susurluk ayrani lt,https://www.carrefoursa.com/tr/susurluk-ayrani-1-lt-p-30177337
ayran,carrefoursa,3.9,eker ayran lt,https://www.carrefoursa.com/tr/eker-ayran-1-lt-p-30092601
ayran,carrefoursa,3.5,tire ayran ml,https://www.carrefoursa.com/tr/tire-ayran-1000-ml-p-30015571
ayran,carrefoursa,3.25,sek ml tam yagli ayran tet,https://www.carrefoursa.com/tr/sek-1000-ml-tam-yagli-ayran-tet-p-30043501
ayran,carrefoursa,2.99,icim sise ayran ml,https://www.carrefoursa.com/tr/icim-sise-ayran-1000-ml-p-30071696
ayran,carrefoursa,3.3,torku ayran lt,https://www.carrefoursa.com/tr/torku-ayran-1-lt-p-30063041
ayran,marketpaketi,6.25,icim ayran lt,https://www.marketpaketi.com.tr/icim-ayran-15-lt-p-545894
ayran,migros,01.05,eker tombul ayran ml,https://www.migros.com.tr//kweb/prview/56883253-32050-eker-tombul-ayran195-ml
ayran,marketpaketi,7.99,sutas ayran lt,https://www.marketpaketi.com.tr/sutas-ayran-2-lt-p-256
ayran,happycenter,6.95,sutas ayran lt,https://www.happycenter.com.tr/Sutas_Ayran_2_Lt
ayran,happycenter,5.75,sutas ayran lt,https://www.happycenter.com.tr/Sutas_Ayran_2_5_Lt
ayran,happycenter,1.45,sutas ayran ml,https://www.happycenter.com.tr/Sutas_Ayran_300_Ml
ayran,happycenter,6.45,torku ayran ml,https://www.happycenter.com.tr/Torku_Ayran_2000_Ml
ayran,happycenter,6.25,yorsan ayran lt,https://www.happycenter.com.tr/Yorsan_Ayran_2_Lt
ayran,happycenter,4.45,ulker icim ayran ml,https://www.happycenter.com.tr/Icim_Ayran_1500_Ml
ayran,ideal,0.6,deva ayran ml bardak,https://www.ideal.com.tr/urun/deva-ayran-180ml-bardak/53943
ayran,ideal,5.75,eker ayran lt,https://www.ideal.com.tr/urun/eker-ayran-15-lt/531
ayran,ideal,4.45,icim ayran lt,https://www.ideal.com.tr/urun/icim-ayran-15-lt/21185
ayran,ideal,01.05,pinar ayran ml bardak,https://www.ideal.com.tr/urun/pinar-ayran-170ml-bardak/41633
ayran,mopas,1.5,sutas ayran ml,https://mopas.com.tr/sutas-ayran-300-ml/p/79793
ayran,mopas,1.75,eker ayran ml,https://mopas.com.tr/eker-ayran-300-ml/p/681282
ayran,marketpaketi,4.9,icim ayran lt,https://www.marketpaketi.com.tr/icim-ayran-1-lt-p-545895
ayran,ideal,0.8,icim ayran ml bardak,https://www.ideal.com.tr/urun/icim-ayran-170ml-bardak/42156
ayran,ideal,0.8,pinar ayran ml bardak,https://www.ideal.com.tr/urun/pinar-ayran-175ml-bardak/41633
ayran,happycenter,1.25,sek bardak ayran ml,https://www.happycenter.com.tr/Sek_Ayran_320_Ml_Bardak
ayran,ideal,1,eker ayran ml tombul,https://www.ideal.com.tr/urun/eker-ayran-195ml-tombul/42040
ayran,carrefoursa,3.95,icim sise ayran ml,https://www.carrefoursa.com/tr/icim-sise-ayran-1500-ml-p-30100008
ayran,carrefoursa,6.5,torku ayran lt,https://www.carrefoursa.com/tr/torku-ayran-2lt-p-30142159
ayran,migros,0.9,migros bardak ayran ml,https://www.migros.com.tr/migros-bardak-ayran-300ml-p-b061d1
ayran,migros,1.55,eker ayran ml,https://www.migros.com.tr/eker-ayran-300-ml-p-b04740
ayran,mopas,0.79,yorsan ayran ml,https://mopas.com.tr/yorsan-ayran-180-ml/p/495989
ayran,mopas,0.85,icim ayran ml,https://mopas.com.tr/icim-ayran-200-ml/p/43338
ayran,carrefoursa,5.79,eker tombul ayran ml,https://www.carrefoursa.com/tr/eker-tombul-ayran-6-195-ml-p-30145962
ayran,carrefoursa,8.25,eker yayik ayran ml,https://www.carrefoursa.com/tr/eker-yayik-ayran-1500-ml-p-30000012
ayran,carrefoursa,1.1,pinar bardak ayran ml,https://www.carrefoursa.com/tr/pinar-bardak-ayran-170-ml-p-30131964
ayran,carrefoursa,5.95,sutas ayran ml,https://www.carrefoursa.com/tr/sutas-ayran-10-180-ml-p-30039250
ayran,carrefoursa,7.95,sutas ayran lt,https://www.carrefoursa.com/tr/sutas-ayran-2-lt-p-30063900
ayran,carrefoursa,7.9,sutas ayran lt,https://www.carrefoursa.com/tr/sutas-ayran-2-5-lt-p-30127647
ayran,carrefoursa,1.2,sutas ayran ml,https://www.carrefoursa.com/tr/sutas-ayran-200-ml-p-30082342
ayran,carrefoursa,1.15,sutas ayran ml,https://www.carrefoursa.com/tr/sutas-ayran-200ml-p-30082342
ayran,carrefoursa,2,sutas ayran ml,https://www.carrefoursa.com/tr/sutas-ayran-300-ml-p-30085110
ayran,carrefoursa,9.95,torku ayran lt,https://www.carrefoursa.com/tr/torku-ayran-2-lt-p-30142159
ayran,carrefoursa,1.25,torku ayran ml,https://www.carrefoursa.com/tr/torku-ayran-200-ml-p-30063025
ayran,carrefoursa,1.85,icim ayran ml,https://www.carrefoursa.com/tr/icim-ayran-285-ml-p-30018188
ayran,ideal,0.75,yorsan ayran gr,https://www.ideal.com.tr/urun/yoersan-ayran-200-gr/519
ayran,ideal,0.6,sek ayran bardak ml,https://www.ideal.com.tr/urun/sek-ayran-bardak-170ml/30174
ayran,ideal,0.95,sutas ayran gr,https://www.ideal.com.tr/urun/suetas-ayran-225-gr/331
ayran,migros,4.55,sek sade yeni nesil ayran l,https://www.migros.com.tr/sek-sade-yeni-nesil-ayran-1-l-p-b04ce0
ayran,migros,4.25,icim ayran ml,https://www.migros.com.tr/icim-ayran-1000-ml-p-b03dc7
ayran,migros,4.75,altinkilic laktozsuz ayran l,https://www.migros.com.tr/altinkilic-laktozsuz-ayran-1-l-p-b06246
ayran,mopas,5.5,yorsan susurluk ayran l,https://mopas.com.tr/yorsan-susurluk-ayran-1-l/p/705864
ayran,ideal,0.6,deva ayran ml bardak,https://www.ideal.com.tr/urun/deva-ayran-200ml-bardak/51403
ayran,mopas,3.99,torku ayran l,https://mopas.com.tr/torku-ayran-1-l/p/495312
ayran,migros,5.45,yorsan susurluk ayran l,https://www.migros.com.tr/yorsan-susurluk-ayran-1-l-p-b061c8
ayran,mopas,3.99,sutas ayran l,https://mopas.com.tr/sutas-ayran-1-l/p/428
ayran,ideal,6.75,sutas ayran lt,https://www.ideal.com.tr/urun/suetas-ayran-2-lt/536
ayran,ideal,6.1,yorsan ayran lt pls sise,https://www.ideal.com.tr/urun/yoersan-ayran-2lt-pls-sise/34534
ayran,marketpaketi,7.25,eker ayran lt,https://www.marketpaketi.com.tr/eker-ayran-15-lt-p-546765
ayran,marketpaketi,3.25,eker ayran ml,https://www.marketpaketi.com.tr/eker-ayran-293-ml-p-546762
ayran,marketpaketi,1.65,eker yayik ayran ml,https://www.marketpaketi.com.tr/eker-yayik-ayran-270-ml-p-546786
ayran,marketpaketi,1.85,eker yayik ayran ml,https://www.marketpaketi.com.tr/eker-yayik-ayran-300-ml-p-546787
ayran,mopas,3.99,icim ayran l,https://mopas.com.tr/icim-ayran-1-l/p/65971
ayran,carrefoursa,1,sek ayran g,https://www.carrefoursa.com/tr/sek-ayran-230-g-p-30099470
ayran,migros,6.5,atesoglu natural ayran l,https://www.migros.com.tr/atesoglu-natural-ayran-15-l-p-b0476b
ayran,carrefoursa,0.7,icim ayran g,https://www.carrefoursa.com/tr/icim-ayran-200-g-p-30098150
ayran,carrefoursa,0.69,bakrac ayran gr,https://www.carrefoursa.com/tr/bakrac-ayran-200-gr-p-30020361
ayran,carrefoursa,0.75,yoruksut ayran ml,https://www.carrefoursa.com/tr/yoruksut-ayran-200ml-p-30021369
ayran,carrefoursa,01.05,eker tombul ayran ml,https://www.carrefoursa.com/tr/eker-tombul-ayran-195-ml-p-30145961
ayran,carrefoursa,0.8,pinar bardak ayran ml,https://www.carrefoursa.com/tr/pinar-bardak-ayran-180-ml-p-30131964
ayran,happycenter,0.95,ulker icim ayran ml,https://www.happycenter.com.tr/Icim_Ayran_195_Ml
ayran,happycenter,0.65,sek bardak ayran ml,https://www.happycenter.com.tr/Sek_Ayran_170_Ml_Bardak
ayran,happycenter,0.65,yorsan ayran bardak ml,https://www.happycenter.com.tr/Yorsan_Ayran_200_Ml_Bardak
ayran,happycenter,1.25,eker tombul ayran ml,https://www.happycenter.com.tr/Eker_Yayik_Ayran_300_Ml
ayran,happycenter,0.85,torku ayran ml,https://www.happycenter.com.tr/Torku_Ayran_180_Ml
ayran,carrefoursa,0.95,sutas ayran ml,https://www.carrefoursa.com/tr/sutas-ayran-225-ml-p-30082342
ayva,happycenter,5,ayva ince kg,https://www.happycenter.com.tr/Ayva_Ince
ayva,carrefoursa,6.99,ayva kg,https://www.carrefoursa.com/tr/ayva-kg-p-30037594
ayva,carrefoursa,7.99,ayva,https://www.carrefoursa.com/tr/ayva-p-30037594
ayva,carrefoursa,11.9,ayva,https://www.carrefoursa.com/tr/ayva-p-30098287
ayva,ideal,5.99,ayva,https://www.ideal.com.tr/urun/ayva/5810
ayva,marketpaketi,7.99,ayva,https://www.marketpaketi.com.tr/ayva-p-2837
ayva,happycenter,5.99,ayva,https://www.happycenter.com.tr/Ayva
ayva,marketpaketi,5.9,manav ayva,https://www.marketpaketi.com.tr/manav-ayva-p-2837
ayva,carrefoursa,11.99,ayva,https://www.carrefoursa.com/tr/ayva-organik-p-30010436
ayva,migros,11.9,ayva,https://www.migros.com.tr/ayva-kg-p-19c71f0
ayva,mopas,3,ayva,https://mopas.com.tr/ayva/p/32933
badem ici,migros,12.5,peyman dorleo ic tatli badem g,https://www.migros.com.tr/peyman-dorleo-ic-tatli-badem-90-g-p-7b75df
badem ici,migros,18,tadim badem ici gr,https://www.migros.com.tr//kweb/prview/1614006-30266-tadim-badem-ici-180-gr
badem ici,happycenter,18,tadim cig ic badem gr,https://www.happycenter.com.tr/Tadim_200_Gr_Cig_Ic_Badem
badem ici,happycenter,16,peyman badem ici gr,https://www.happycenter.com.tr/Peyman_200_Gr_Badem_Ici
badem ici,happycenter,18,tadim badem ici gr,https://www.happycenter.com.tr/Tadim_200_Gr_Badem
badem ici,happycenter,14.95,peyman bahceden cig ic tatli badem gr,https://www.happycenter.com.tr/Peyman_200_Gr_Bahceden_Cig_Ic_Tatli_Badem
badem ici,carrefoursa,15.95,peyman bahceden cig ic tatli badem g,https://www.carrefoursa.com/tr/peyman-bahceden-cig-ic-tatli-badem-146-g-p-30027459
badem ici,carrefoursa,15.9,papagan badem ici g,https://www.carrefoursa.com/tr/papagan-badem-ici-160-g-p-30092547
badem ici,migros,13,dr cerez kavrulmus badem g,https://www.migros.com.tr/dr-cerez-kavrulmus-badem-160-g-p-7b704b
badem ici,mopas,12,tadim cig badem ici gr,https://mopas.com.tr/tadim-cig-badem-ici-90-gr/p/567895
badem ici,carrefoursa,18,tadim kavrulmus badem ici gr,https://www.carrefoursa.com/tr/tadim-kavrulmus-badem-ici-180-gr-p-30099583
badem ici,carrefoursa,15.95,peyman dorleo ic tatli badem kavrulmus ve tuzlu g,https://www.carrefoursa.com/tr/peyman-dorleo-ic-tatli-badem-kavrulmus-ve-tuzlu-160-g-p-30064740
badem ici,carrefoursa,24,peyman dorleo ic tatli badem kavrulmus ve tuzlu g,https://www.carrefoursa.com/tr/peyman-dorleo-ic-tatli-badem-kavrulmus-ve-tuzlu-175-g-p-30064740
badem ici,carrefoursa,12,tadim badem ici g,https://www.carrefoursa.com/tr/tadim-badem-ici-90-g-p-30054378
badem ici,mopas,10,tadim badem ici gr,https://mopas.com.tr/tadim-badem-ici-90-gr/p/99917
badem ici,mopas,6,tadim badem ici gr,https://mopas.com.tr/tadim-badem-ici-45-gr/p/567897
badem ici,mopas,23.75,peyman dorleo ic tatli badem gr,https://mopas.com.tr/peyman-dorleo-ic-tatli-badem-175-gr/p/358585
badem ici,marketpaketi,10,tadim badem ici gr,https://www.marketpaketi.com.tr/tadim-badem-ici-90-gr-p-538
badem ici,mopas,19.99,peyman bahceden cig ic tatli badem gr,https://mopas.com.tr/peyman-bahceden-cig-ic-tatli-badem-175-gr/p/367847
badem ici,migros,9,tadim cig badem g,https://www.migros.com.tr//kweb/prview/54906837-30266-tadim-cig-badem-90-g
badem ici,migros,9,tadim badem ici gr,https://www.migros.com.tr//kweb/prview/1430697-30266-tadim-badem-ici-90-gr
badem ici,marketpaketi,29,tadim cig badem ici,https://www.marketpaketi.com.tr/tadim-cig-badem-ici-180-gr-p-486231
badem ici,migros,10,peyman dorleo ic tatli badem gr,https://www.migros.com.tr//kweb/prview/57338491-30258-peyman-dorleo-ic-tatli-badem-73-gr
badem ici,migros,16,peyman dorleo ic tatli badem gr,https://www.migros.com.tr//kweb/prview/3714248-30266-peyman-dorleo-ic-tatli-badem-146-gr
badem ici,migros,19.9,peyman bahceden cig badem g,https://www.migros.com.tr//kweb/prview/15403131-30266-peyman-bahceden-cig-badem-175-g
badem ici,ideal,13.75,tadim badem ici gr,https://www.ideal.com.tr/urun/tadim-badem-ici-90gr/6285
badem ici,ideal,27.45,tadim badem ici gr,https://www.ideal.com.tr/urun/tadim-badem-ici-180gr/6284
